,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,0.08673569,-0.3560033,-0.04606919,-0.40208676,-0.29329744,0.2661428,-0.07382064,-0.19242771,-0.21823992,0.10443593,0.059250522,0.15889747,-0.026091298,-0.37562335,-0.047474585,0.116557464,0.33752447,0.006356393,-0.13779214,-0.16178004,-0.34857702,0.060632363,0.017091407,-0.3415243,0.01911622,-0.04856999,0.0584313,-0.0167441,0.39443943,0.04171288,0.3783651,0.13055082,-0.0043482324,-0.30889872,-0.283956,0.3706498,-0.07379983,0.022206094,0.17433989,0.06786323,-0.07077421,0.15082477,-0.35547292,0.37410846,-0.24815333,0.1311924,-0.09672478,-0.044175014,0.10182148,-0.008249665,-0.123356715,0.09281569,0.036843233,0.2679447,0.24645953,0.1672678,-0.44216576,-0.0012205696,0.155813,0.32514027,0.020486554,-0.357968,0.17614555,0.3627399,-0.081630215,0.14780681,-0.11818599,0.17836194,0.27428642,-0.118848786,-0.015204107,0.2960286,0.21622136,0.03668429,-0.040232707,-0.17143005,0.39795524,-0.17642513,-0.14972474,0.037220966,-0.111890614,0.3172523,-0.16271515,-0.212906,0.39917296,-0.33650705,0.4146501,-0.3448453,0.106480055,0.31922406,0.09020877,-0.373237,0.41354442,0.00600602,-0.021612935,-0.16100603,0.34117854,0.1141722,-0.14780551,-0.32208765
11,0.10928455,-0.28375158,-0.34870675,0.13750105,-0.3066224,-0.18411839,0.275946,0.02880408,-0.3021497,0.0052298517,0.3044912,0.2677972,-0.29565752,-0.05055988,-0.2311335,0.2820371,-0.23813418,-0.21002366,-0.4404244,-0.24031858,0.3761868,-0.39312336,-0.15488672,-0.4132966,-0.16467907,-0.42967412,0.12610973,-0.36648798,0.1910626,0.16340147,0.1701304,0.19502556,0.05129167,0.14731118,-0.22423176,0.3713917,0.36031276,-0.09653967,-0.05572504,-0.2807371,0.11966657,-0.23632203,0.37690404,-0.11563917,-0.27217057,0.22237188,-0.19526014,-0.25894585,0.149998,-0.042754762,0.07443756,0.05146338,0.15795194,-0.081227995,0.081754014,0.13638408,0.31097323,0.080773376,-0.050906934,0.3272875,0.1718109,-0.096462406,-0.10904276,-0.077448234,-0.21821335,0.27648127,0.014869251,0.22864693,0.23461257,-0.12715814,-0.06366833,0.21492821,-0.19479825,0.26666036,-0.1054981,-0.31058633,0.40402433,0.071333095,-0.009708028,0.25333625,-0.3165505,0.08389718,0.1461479,0.13502094,0.36403298,-0.229708,0.12733707,0.195551,0.17687926,0.19720803,0.09923554,-0.08684169,-0.09772505,0.18150738,-0.004514477,-0.08457159,0.08432787,0.13129646,0.19437587,0.12618533
12,-0.2539169,0.0036931175,-0.27373883,-0.16254587,-0.07147816,0.38806328,0.27373928,-0.07607732,0.3546851,0.28259712,0.06841704,-0.27004057,0.055905443,-0.34393537,0.05120909,-0.06596657,0.13193792,-0.36279988,0.2051124,-0.16239472,0.19389656,-0.2728813,-0.37912202,0.38643274,-0.3264495,-0.16198787,-0.29711714,-0.044741575,-0.11436126,-0.28394708,0.25530958,0.09825757,-0.16552119,-0.3455777,0.37642437,-0.33558255,0.32650003,-0.09283688,0.1492503,0.26674885,-0.29708657,0.31616247,0.058254946,0.377966,-0.27543727,0.26673472,-0.43620437,-0.13405795,0.102572344,-0.2583963,0.15718102,-0.3455747,-0.04696766,0.15569404,-0.07396749,-0.161158,-0.29320776,0.28401735,-0.12334322,0.15926045,0.37826952,-0.17261024,-0.2707368,0.030298766,0.03521937,0.32294267,-0.049634833,-0.2534375,0.043166257,-0.34213215,-0.14764647,0.37727988,-0.39865044,-0.260261,-0.096967645,-0.1662807,0.0015618956,-0.3007837,-0.38298222,0.046846904,0.04251874,0.018274738,-0.26525134,0.27471495,-0.007824458,-0.07580148,0.29959983,-0.21630336,0.3176355,0.27072474,0.10071608,-0.28556982,0.2296292,-0.31654045,-0.14606778,0.3821701,0.27494574,0.11162036,0.24196523,-0.25846836
13,0.049259588,-0.06622455,-0.080038495,-0.0035114288,0.2669357,0.3006976,-0.12205363,-0.26604566,0.21032636,0.018079197,0.027930934,0.2318677,-0.17829752,-0.070640415,-0.3454014,0.30646124,-0.22766401,-0.11593428,0.14816117,-0.091794536,0.03114949,0.0481373,0.014276451,0.0054547153,0.025094803,-0.3597214,0.14087573,-0.32265985,-0.018296372,-0.22349016,0.33038408,0.011374796,-0.25742486,-0.04144306,0.17082673,-0.30987802,0.24269833,0.29387447,0.30220777,-0.20891383,0.04634218,0.2861607,-0.06536067,-0.09449636,-0.19170977,0.10475589,-0.16583851,0.0044840677,0.27399817,-0.28911427,0.015198068,0.13101938,-0.16370086,0.35471085,0.25961497,0.19371445,0.12236566,0.10801135,-0.28489357,0.17402983,0.36667547,-0.23975867,-0.21363936,0.17329995,-0.40478218,0.1561382,-0.335849,-0.13922763,0.23756807,0.01338137,0.15648013,-0.10298571,0.14147829,0.07784503,-0.08669628,-0.2214028,0.15666102,0.2363426,-0.36671656,0.18410084,-0.14332066,0.08548674,-0.22603609,0.111266665,0.25442857,-0.16498472,0.3293635,-0.30828238,-0.09703151,0.3122309,0.3175761,-0.2943166,0.21971144,-0.29476404,0.21664432,0.39572924,0.23578158,0.35223323,0.27931517,-0.16386655
14,-0.08687289,-0.42077193,0.18428406,-0.3256226,-0.22038063,-0.17005168,0.05990386,0.08501786,-0.25342435,0.3205879,0.31720653,0.13708746,-0.24129122,-0.33409688,-0.00083677383,-0.11097617,-0.1834739,-0.03885301,0.19328262,-0.2090804,0.2436362,0.09872269,0.08268483,-0.14908852,-0.10548827,-0.32425913,-0.24798009,-0.05513274,-0.31238952,0.0966486,-0.128808,0.35489643,-0.38601735,0.13918939,-0.3167939,0.13331515,-0.20928076,0.34597227,0.0001563458,-0.3544631,-0.27586207,-0.12890974,-0.14848574,-0.2911998,-0.28025302,-0.012695233,0.14139521,0.060546584,-0.014554731,-0.032798186,-0.39958948,-0.37702647,-0.03086996,0.3664937,0.35115618,-0.0025259394,0.3604821,-0.07416434,-0.24709822,0.41298404,-0.31423044,0.13095905,-0.427917,0.25133246,-0.09786407,0.40618932,0.1447773,-0.29650706,0.24031699,-0.13900259,0.44610554,0.28797725,-0.0042062057,-0.23035409,0.36709002,-0.14201444,0.08964948,0.2868868,0.16153081,0.3917149,-0.24993026,0.33535516,-0.36896545,0.38727868,0.07918484,-0.15881155,0.042658284,0.14220567,0.20375872,-0.047735974,0.17668809,-0.0640311,0.37438107,-0.32398903,-0.17055123,0.052083198,0.3268051,0.023949347,0.093356796,0.3772979
15,-0.22828913,0.021255407,-0.2805328,-0.109938644,0.04006193,-0.07234037,0.21004203,0.015189808,0.31710136,0.0701964,0.38973212,0.13231206,-0.26396853,-0.22135253,-0.23667382,0.38453457,-0.14331262,-0.025673795,-0.0017737714,-0.14930534,0.3310706,-0.04062844,-0.29508245,-0.15566005,-0.14397277,0.09285769,-0.3938005,-0.006156445,0.038539298,-0.14430356,0.3543337,0.36332962,-0.17590971,0.09816186,0.10310295,-0.255704,0.34015203,0.26162767,-0.14890312,-0.2560332,0.18080552,-0.013953511,-0.20908155,0.085348316,-0.0060351803,0.29456687,-0.18548368,-0.2949787,0.19312057,-0.018376425,-0.3520357,0.05419901,-0.17100707,0.2733787,0.08783478,-0.04319339,-0.1860465,0.13745451,-0.11392569,-0.030466415,-0.016640307,0.039288227,-0.0600381,0.081648685,-0.28116602,-0.08311114,-0.20874345,0.029805725,0.35272664,-0.167614,0.3829093,0.2221181,0.23020226,0.06062547,-0.033971086,-0.016399583,0.2623871,0.23869249,0.06503887,0.15675765,0.0027564026,0.31838635,0.040441573,-0.079864234,0.22401068,-0.21990919,0.29658526,-0.106301926,0.13189483,0.32443088,0.1809554,-0.3432647,0.28556195,0.10704616,0.30717224,0.1413293,0.3987935,-0.08283955,0.33657053,0.11427283
16,-0.032017097,-0.4018203,-0.41326293,0.08430227,-0.40136367,0.16377267,0.098329805,-0.40053234,-0.25050655,0.1334009,-0.118571766,0.3446966,0.10696126,-0.25461686,-0.2451399,-0.09814745,0.3524256,0.21855147,-0.37644714,0.096051574,0.060669985,-0.04397636,0.24227971,0.14358093,-0.085255064,0.0948726,-0.1116704,0.24937269,0.2603931,0.23008855,-0.05190294,0.23215307,0.030560773,0.2058419,-0.08982533,0.17828342,-0.117836244,0.15829603,0.24452125,-0.36404705,0.24145137,-0.42711568,-0.007905077,-0.12279788,-0.34784213,0.27112317,0.24293192,0.110279195,0.32291216,0.04089389,-0.35842705,-0.07855188,-0.10124552,-0.34603226,-0.119505435,0.027922135,0.11929344,0.27758804,-0.080090635,0.082528,0.0064823064,-0.33710244,0.29274073,0.43176538,-0.32375604,0.24264328,-0.046151068,-0.018747047,0.2865571,0.059440367,0.27938104,0.053102233,-0.17361167,0.33867022,-0.035761397,-0.09571548,0.20073706,-0.20977917,-0.018903745,0.06591469,-0.32060176,0.018850086,0.26331317,-0.18649185,-0.21662122,0.25549668,0.14116047,0.26127985,0.36563775,0.20958835,0.017247329,0.2730878,0.35687897,-0.20582403,0.3000014,0.09045327,0.38330773,0.14545712,-0.3355723,0.32554597
17,0.048079345,-0.27405486,-0.16665696,0.10791638,-0.40278116,0.048269827,0.2848323,-0.42433572,0.2379018,-0.1428445,0.38074204,0.07495661,0.036802053,-0.05018049,-0.34898716,-0.11720617,0.26040938,-0.068692796,-0.36037272,0.008380744,0.18676147,-0.3613346,-0.25445402,-0.014362391,-0.2103407,-0.3535377,-0.14698929,-0.22775409,0.30559275,-0.36432675,0.25066027,-0.22660679,-0.37834507,-0.018489901,-0.42624694,0.37547752,0.07606829,0.37608933,0.18746535,-0.27664483,0.037447624,-0.3662097,0.24824907,-0.410312,-0.21650916,0.07987503,0.32879245,0.29831752,0.1260754,-0.026351277,0.12161498,-0.45425925,0.31380203,-0.33700922,-0.004820673,-0.37247312,-0.03530615,0.032974105,-0.20577127,0.114552855,0.012796457,0.17430842,0.31331307,-0.19208142,0.029627934,0.10664281,-0.38688457,0.34632245,0.009022133,-0.29028827,0.42583352,-0.09097007,-0.089789055,0.44425327,0.15936044,-0.103344575,0.026779605,-0.41685903,0.21444717,0.25988308,-0.04297899,0.28525913,0.36638662,-0.24157488,0.3945219,0.27695292,0.29162472,0.14062603,-0.066544004,-0.2006548,0.11501318,-0.044488896,0.27195102,0.2396435,-0.08310132,0.0130467415,0.33533418,-0.13106772,-0.21012811,0.07650794
18,-0.31888843,-0.26588053,-0.1418895,-0.21245365,0.009882171,0.054061115,0.16333312,-0.14343674,0.1348563,-0.16097803,0.3930579,-0.27116248,-0.022769911,-0.37667534,-0.1634844,0.044534948,0.006305533,0.054748267,-0.37816808,-0.43511212,-0.21396133,-0.10733197,-0.30000064,-0.39082524,-0.36858162,0.0874791,-0.1977912,-0.29578072,0.3200314,-0.19506222,-0.10482921,0.29813084,-0.10524586,0.22443537,-0.069193274,0.2472098,0.29937828,0.002552749,0.29277447,-0.23076764,0.2673777,-0.12965684,-0.16255431,0.0891924,0.09284991,-0.08442481,0.21588087,0.19492078,0.19813369,0.13672833,-0.19036733,-0.3384032,-0.37589678,0.19069606,0.3257318,-0.17905846,0.124761924,0.09755776,-0.049541485,0.13532597,0.10638077,-0.22035855,-0.088072136,0.18542364,-0.13255599,0.11686599,-0.38703886,0.15884772,-0.08096894,-0.40789467,0.3894299,-0.2804667,0.24794692,0.123804875,0.38116005,-0.37791273,-0.04055314,-0.31367168,0.112346366,0.0579936,-0.2538277,-0.10372259,-0.050859645,-0.38738048,-0.13690715,0.052951247,0.07647341,-0.2933613,0.30992287,0.15786134,-0.06704279,0.25363007,0.085328124,0.03465802,0.38137665,0.3556204,-0.011883666,0.13400976,-0.30226642,0.3176114
19,0.19646847,-0.23704936,-0.32350162,-0.33987764,-0.031836413,0.14471842,0.31503695,0.061535012,-0.0716757,0.3954444,0.31465957,-0.27121127,-0.31534722,-0.12725146,-0.29164782,-0.053880062,0.3791447,-0.32792038,-0.013702358,-0.34362003,-0.4036801,-0.10020789,-0.18207674,-0.31389892,0.07746639,-0.3184426,-0.35225612,0.18819954,0.0006036791,-0.07910525,0.1689314,0.3530141,-0.40422353,-0.36300057,-0.10301503,0.30149874,0.41077074,0.04326202,-0.40041336,-0.17866896,-0.07577621,-0.3058131,0.24456087,0.33192807,-0.32393348,-0.20458153,-0.0887808,-0.4293139,0.3281244,-0.17028022,0.35933664,0.029921936,-0.1515155,0.022497045,0.27886626,-0.31252658,-0.24073167,0.21125,0.3841351,0.3678981,-0.19349681,-0.38330778,0.33535036,0.28822374,-0.14621407,0.1357373,-0.32421884,0.13583983,0.27444184,-0.18117125,0.037596785,0.3622478,0.13727969,-0.04122939,0.4228235,-0.2789683,0.29008564,-0.33766192,-0.04470807,-0.15383722,-0.15870164,0.28866753,-0.17767636,-0.25505885,-0.11208021,0.10481968,0.0036493472,-0.14308892,0.2500559,0.20362467,0.24932726,-0.3548012,0.12256952,0.16022405,0.18155538,0.25591594,0.29774562,0.019514734,-0.15134065,-0.21015784
